"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903793","GO:1903793","positive regulation of anion transport","6/164","61/16202",3.43947333356462e-05,0.000503687821683355,0.000372127500115456,"Apoe/Cyp4f18/Il1b/Il1a/Cebpb/Ptafr",6
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","4/164","19/16202",3.48387521171251e-05,0.000507573819306423,0.000374998497822119,"Mefv/Tnfrsf9/Arrb2/Lilra5",4
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","10/164","199/16202",3.54942137443844e-05,0.000514485006366307,0.000380104523127296,"Tgfb1/Vsir/Hcls1/Trem2/Csf1r/Adam8/Ccr1/Il1b/Tyrobp/Il2rg",10
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","10/164","200/16202",3.70409394145348e-05,0.000534179232876616,0.000394654732527824,"Itgb2/Tgfb1/Vsir/Cd86/Adam8/Il1b/Il2rg/Sirpa/Cd47/Ptafr",10
"GO:0032602","GO:0032602","chemokine production","7/164","91/16202",3.79888711298971e-05,0.000545082741818373,0.000402710308522142,"Mefv/Trem2/Csf1r/Il1b/Il1a/Sirpa/Cd84",7
"GO:0045055","GO:0045055","regulated exocytosis","11/164","244/16202",3.91053425138888e-05,0.00055828280443195,0.000412462591762466,"Itgb2/Hmox1/Plek/Fgr/Itgam/Rac2/Cd300a/Cd84/Stx11/Ptafr/Fcer1g",11
"GO:0043011","GO:0043011","myeloid dendritic cell differentiation","4/164","20/16202",4.32057828489149e-05,0.000613738145368836,0.000453433321056506,"Spi1/Tgfb1/Batf/Pirb",4
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","13/164","343/16202",4.7344417849098e-05,0.000667475241649373,0.00049313460117781,"Cd52/Tgfb1/Cyba/Trpm2/Cxcl13/Ccr1/Cxcr2/Il1b/Fpr1/Marcksl1/C5ar1/Fpr2/Ryr2",13
"GO:0034341","GO:0034341","response to interferon-gamma","8/164","128/16202",4.7458640905728e-05,0.000667475241649373,0.00049313460117781,"Cxcl16/Ccl9/Mefv/Ifitm1/Slc11a1/Sirpa/Stx11/Cd47",8
"GO:0030225","GO:0030225","macrophage differentiation","5/164","40/16202",4.93958877535569e-05,0.000690363863428833,0.000510044848432573,"Spi1/Tgfb1/Hcls1/Itgam/C1qc",5
"GO:0002440","GO:0002440","production of molecular mediator of immune response","10/164","207/16202",4.95720619991137e-05,0.000690363863428833,0.000510044848432573,"Tgfb1/Hmox1/Vsir/Slc11a1/Fcgr2b/Il1b/Crlf2/Batf/Trem1/Fcer1g",10
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","12/164","298/16202",5.22427690498577e-05,0.000724008326198272,0.000534901573737696,"Cd52/Tgfb1/Cyba/Trpm2/Cxcl13/Ccr1/Cxcr2/Il1b/Fpr1/C5ar1/Fpr2/Ryr2",12
"GO:0002698","GO:0002698","negative regulation of immune effector process","8/164","130/16202",5.3001858650663e-05,0.000727431306408375,0.00053743049147939,"Tgfb1/Hmox1/Vsir/Fcgr2b/Cd300a/Cd84/Cd47/Arrb2",8
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","8/164","130/16202",5.3001858650663e-05,0.000727431306408375,0.00053743049147939,"Tgfb1/Vsir/Cd86/Adam8/Gpnmb/Cd300a/Cebpb/Slfn1",8
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","6/164","66/16202",5.39846273529509e-05,0.000737357338027565,0.000544763901527248,"Trem2/Csf1r/Adam8/Ccr1/Tyrobp/Cebpb",6
"GO:0019882","GO:0019882","antigen processing and presentation","7/164","97/16202",5.7312363017094e-05,0.000778293748193947,0.000575007960095122,"Cd68/Trem2/Slc11a1/Fcgr2b/Clec4a2/Fcer1g/Fcgr3",7
"GO:0043270","GO:0043270","positive regulation of ion transport","12/164","301/16202",5.75296329182432e-05,0.000778293748193947,0.000575007960095122,"Apoe/Cyp4f18/Trem2/Ccr1/Il1b/Il1a/Cebpb/Ptafr/Arrb2/Lilra5/Ryr2/Nedd4l",12
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","15/164","457/16202",6.40415256994697e-05,0.000862284239394282,0.000637060624817873,"Cd52/Tgfb1/Apoe/Cyba/Trpm2/Cxcl13/Ccr1/Slc11a1/Cxcr2/Il1b/Fpr1/Marcksl1/C5ar1/Fpr2/Ryr2",15
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","6/164","69/16202",6.9468628557567e-05,0.00092871721133883,0.000686141691920794,"Mefv/Il1r2/Cd300a/Gpsm3/Sirpa/Fcer1g",6
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","7/164","100/16202",6.96292735005881e-05,0.00092871721133883,0.000686141691920794,"Hck/Rarres2/Ncf1/Fgr/Mpeg1/C5ar1/Lyz2",7
"GO:0043277","GO:0043277","apoptotic cell clearance","5/164","43/16202",7.05141514938251e-05,0.00093612478688765,0.000691614451936484,"Trem2/Marco/Tyrobp/Mfge8/Cd300lf",5
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","9/164","176/16202",7.68292504477339e-05,0.00101430368842361,0.000749373480322596,"Itgb2/Hmox1/Fgr/Itgam/Rac2/Cd300a/Cd84/Ptafr/Fcer1g",9
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","4/164","23/16202",7.71170702919743e-05,0.00101430368842361,0.000749373480322596,"Tgfb1/Pla2g7/Ccr1/Fpr2",4
"GO:0042130","GO:0042130","negative regulation of T cell proliferation","6/164","71/16202",8.16243335721722e-05,0.00106863931649097,0.000789516959218585,"Tgfb1/Vsir/Cd86/Gpnmb/Cebpb/Slfn1",6
"GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus","4/164","24/16202",9.18131893685912e-05,0.00118564214089167,0.00087595932823431,"Cxcr2/Fcgr2b/Fcer1g/Fcgr3",4
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","4/164","24/16202",9.18131893685912e-05,0.00118564214089167,0.00087595932823431,"Fcgr2b/Clec4a2/Fcer1g/Fcgr3",4
"GO:0055094","GO:0055094","response to lipoprotein particle","4/164","24/16202",9.18131893685912e-05,0.00118564214089167,0.00087595932823431,"Itgb2/Apoe/Cd68/Fcer1g",4
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","9/164","181/16202",9.52592844304912e-05,0.00121560534652802,0.000898096319300792,"Lcp2/Myo1g/Fcgr2b/Cd300a/Fpr1/C5ar1/Fpr2/Cd47/Fcer1g",9
"GO:0032418","GO:0032418","lysosome localization","6/164","73/16202",9.54171039337376e-05,0.00121560534652802,0.000898096319300792,"Hmox1/Fgr/Rac2/Cd300a/Cd84/Fcer1g",6
"GO:0042108","GO:0042108","positive regulation of cytokine biosynthetic process","6/164","73/16202",9.54171039337376e-05,0.00121560534652802,0.000898096319300792,"Cybb/Il1b/Il1a/Tyrobp/Ptafr/Fcgr3",6
"GO:0002673","GO:0002673","regulation of acute inflammatory response","5/164","46/16202",9.79871222161374e-05,0.00123177616909755,0.000910043417321742,"Adam8/Fcgr2b/Il1b/Fcer1g/Fcgr3",5
"GO:0006956","GO:0006956","complement activation","5/164","46/16202",9.79871222161374e-05,0.00123177616909755,0.000910043417321742,"Cfp/Il1b/C1qa/C1qc/C1qb",5
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","5/164","46/16202",9.79871222161374e-05,0.00123177616909755,0.000910043417321742,"Cyba/Cybb/Ncf1/Hp/Mmp3",5
"GO:0050728","GO:0050728","negative regulation of inflammatory response","8/164","142/16202",9.8812400735293e-05,0.00123667854840955,0.00091366532374762,"Apoe/Aoah/Mefv/Il1r2/Fcgr2b/Siglece/Sirpa/Fpr2",8
"GO:0002757","GO:0002757","immune response-activating signal transduction","9/164","182/16202",9.93582237557093e-05,0.00123805576179811,0.00091468281703086,"Lcp2/Myo1g/Fcgr2b/Cd300a/Fpr1/C5ar1/Fpr2/Cd47/Fcer1g",9
"GO:0042035","GO:0042035","regulation of cytokine biosynthetic process","7/164","106/16202",0.000100768042759676,0.00125013977938969,0.000923610559700273,"Cybb/Il1b/Il1a/Tyrobp/Cebpb/Ptafr/Fcgr3",7
"GO:0021782","GO:0021782","glial cell development","7/164","107/16202",0.000106915630848018,0.00131660494966273,0.000972715415116061,"Tgfb1/Trem2/Il1b/Itgam/C1qa/C5ar1/Fpr2",7
"GO:0072507","GO:0072507","divalent inorganic cation homeostasis","15/164","479/16202",0.00010817072866544,0.00131660494966273,0.000972715415116061,"Cd52/Tgfb1/Apoe/Cyba/Trpm2/Cxcl13/Ccr1/Slc11a1/Cxcr2/Il1b/Fpr1/Marcksl1/C5ar1/Fpr2/Ryr2",15
"GO:0045408","GO:0045408","regulation of interleukin-6 biosynthetic process","4/164","25/16202",0.000108442646329138,0.00131660494966273,0.000972715415116061,"Il1b/Tyrobp/Cebpb/Ptafr",4
"GO:0050832","GO:0050832","defense response to fungus","4/164","25/16202",0.000108442646329138,0.00131660494966273,0.000972715415116061,"Tgfb1/Rarres2/Ncf1/Clec4n",4
"GO:0090023","GO:0090023","positive regulation of neutrophil chemotaxis","4/164","25/16202",0.000108442646329138,0.00131660494966273,0.000972715415116061,"Cxcr2/Il1b/Rac2/C5ar1",4
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","3/164","10/16202",0.000115981114704463,0.00139030526107756,0.001027165635002,"Hmox1/Cd300a/Cd84",3
"GO:0072610","GO:0072610","interleukin-12 secretion","3/164","10/16202",0.000115981114704463,0.00139030526107756,0.001027165635002,"Tnfrsf9/Mapk11/Lilra5",3
"GO:2001179","GO:2001179","regulation of interleukin-10 secretion","3/164","10/16202",0.000115981114704463,0.00139030526107756,0.001027165635002,"Tnfrsf9/Cd84/Lilra5",3
"GO:0042226","GO:0042226","interleukin-6 biosynthetic process","4/164","26/16202",0.000127152853029522,0.00151146968810407,0.00111668262030772,"Il1b/Tyrobp/Cebpb/Ptafr",4
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","4/164","26/16202",0.000127152853029522,0.00151146968810407,0.00111668262030772,"Itgb2/Apoe/Cd68/Fcer1g",4
"GO:0033619","GO:0033619","membrane protein proteolysis","5/164","49/16202",0.000133020445377021,0.00156809578969343,0.00115851831439956,"Napsa/Tgfb1/Apoe/Adam8/Il1b",5
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","5/164","49/16202",0.000133020445377021,0.00156809578969343,0.00115851831439956,"Rarres2/Cxcr2/Il1b/Rac2/C5ar1",5
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","14/164","435/16202",0.000138995259277089,0.00163175839506698,0.00120555261852333,"Cd52/Tgfb1/Apoe/Cyba/Trpm2/Cxcl13/Ccr1/Cxcr2/Il1b/Fpr1/Marcksl1/C5ar1/Fpr2/Ryr2",14
"GO:0071624","GO:0071624","positive regulation of granulocyte chemotaxis","4/164","27/16202",0.000148094316048669,0.00173142367034678,0.00127918590513773,"Cxcr2/Il1b/Rac2/C5ar1",4
"GO:0002468","GO:0002468","dendritic cell antigen processing and presentation","3/164","11/16202",0.000158289067199484,0.00183550710168871,0.00135608335121706,"Cd68/Slc11a1/Clec4a2",3
"GO:0002883","GO:0002883","regulation of hypersensitivity","3/164","11/16202",0.000158289067199484,0.00183550710168871,0.00135608335121706,"Fcgr2b/Fcer1g/Fcgr3",3
"GO:0042060","GO:0042060","wound healing","12/164","338/16202",0.000171871639496943,0.00198490783662933,0.00146646148548098,"Tgfb1/Apoe/Hmox1/Plek/Lox/Fermt3/Slc11a1/Il1a/F7/Ninj1/Mmp12/Fcer1g",12
"GO:0055074","GO:0055074","calcium ion homeostasis","14/164","449/16202",0.000192982337099435,0.00221968752914775,0.00163991809152471,"Cd52/Tgfb1/Apoe/Cyba/Trpm2/Cxcl13/Ccr1/Cxcr2/Il1b/Fpr1/Marcksl1/C5ar1/Fpr2/Ryr2",14
"GO:0002437","GO:0002437","inflammatory response to antigenic stimulus","5/164","53/16202",0.000193769185888375,0.00221975103672933,0.00163996501129635,"Cd68/Cxcr2/Fcgr2b/Fcer1g/Fcgr3",5
"GO:0042089","GO:0042089","cytokine biosynthetic process","7/164","118/16202",0.000197016255700853,0.00224197189225695,0.00165638190894991,"Cybb/Il1b/Il1a/Tyrobp/Cebpb/Ptafr/Fcgr3",7
"GO:0032692","GO:0032692","negative regulation of interleukin-1 production","4/164","29/16202",0.000197287213327785,0.00224197189225695,0.00165638190894991,"Mefv/Trem2/Il1r2/Arrb2",4
"GO:0051048","GO:0051048","negative regulation of secretion","10/164","245/16202",0.000199456879901067,0.00225759759282443,0.00166792626765665,"Apoe/Cyp4f18/Hmox1/Srgn/Il1r2/Il1b/Tnfrsf9/Cd300a/Cd84/Lilra5",10
"GO:0050868","GO:0050868","negative regulation of T cell activation","7/164","119/16202",0.000207572781811731,0.00233390485207137,0.00172430251580441,"Tgfb1/Vsir/Cd86/Gpnmb/Cd300a/Cebpb/Slfn1",7
"GO:0002524","GO:0002524","hypersensitivity","3/164","12/16202",0.000209484596014854,0.00233390485207137,0.00172430251580441,"Fcgr2b/Fcer1g/Fcgr3",3
"GO:0071639","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","3/164","12/16202",0.000209484596014854,0.00233390485207137,0.00172430251580441,"Il1b/Il1a/Cd84",3
"GO:0072608","GO:0072608","interleukin-10 secretion","3/164","12/16202",0.000209484596014854,0.00233390485207137,0.00172430251580441,"Tnfrsf9/Cd84/Lilra5",3
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","5/164","54/16202",0.000211810904056129,0.00235060460321665,0.00173664038934178,"Hcls1/Cxcr2/Fcgr2b/Fcer1g/Bcl2a1a",5
"GO:1901214","GO:1901214","regulation of neuron death","12/164","348/16202",0.000224877042517897,0.00247740914125136,0.0018303243215529,"Apoe/Hmox1/Trpm2/Adam8/Fcgr2b/Il1b/Gpnmb/Tyrobp/C1qa/C5ar1/Cebpb/Arrb2",12
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","4/164","30/16202",0.000225853209286907,0.00247740914125136,0.0018303243215529,"Fcgr2b/Clec4a2/Fcer1g/Fcgr3",4
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation","4/164","30/16202",0.000225853209286907,0.00247740914125136,0.0018303243215529,"Trem2/Csf1r/Ccr1/Tyrobp",4
"GO:0045785","GO:0045785","positive regulation of cell adhesion","13/164","403/16202",0.00023642776021024,0.00258342794906651,0.00190865163505757,"Itgb2/Tgfb1/Vsir/Cd86/Cxcl13/Adam8/Il1b/Il2rg/Sirpa/Ninj1/Prex1/Cd47/Ptafr",13
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","10/164","251/16202",0.000242336006563304,0.00263784135879826,0.00194885257950082,"Itgb2/Tgfb1/Ncf1/Hcls1/Samsn1/Trem2/Csf1r/Cd300a/Arrb2/Lilra5",10
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","4/164","31/16202",0.000257279180602037,0.00275822698902033,0.00203779418518555,"Adam8/Il1b/Fcer1g/Fcgr3",4
"GO:0033032","GO:0033032","regulation of myeloid cell apoptotic process","4/164","31/16202",0.000257279180602037,0.00275822698902033,0.00203779418518555,"Cxcr2/Fcgr2b/Clec5a/Fcer1g",4
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis","4/164","31/16202",0.000257279180602037,0.00275822698902033,0.00203779418518555,"Cxcr2/Il1b/Rac2/C5ar1",4
"GO:1904646","GO:1904646","cellular response to amyloid-beta","4/164","31/16202",0.000257279180602037,0.00275822698902033,0.00203779418518555,"Trem2/Fcgr2b/Atp1a3/Fpr2",4
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","12/164","354/16202",0.000262932108204459,0.00280823353161229,0.00207473931048552,"Apoe/Aoah/Mefv/Cxcl13/Ccr1/Il1r2/Fcgr2b/Siglece/Sirpa/Mmp12/Fpr2/Arrb2",12
"GO:0032494","GO:0032494","response to peptidoglycan","3/164","13/16202",0.000270308299390881,0.0028762017923951,0.0021249546579358,"Trem2/Irf5/C5ar1",3
"GO:0060142","GO:0060142","regulation of syncytium formation by plasma membrane fusion","4/164","32/16202",0.000291727969060484,0.00309253417948072,0.00228478228714299,"Trem2/Tyrobp/Cd53/Il1f9",4
"GO:1903307","GO:1903307","positive regulation of regulated secretory pathway","5/164","58/16202",0.00029706639754028,0.00313741871900348,0.00231794324670444,"Itgb2/Fgr/Itgam/Ptafr/Fcer1g",5
"GO:0006959","GO:0006959","humoral immune response","8/164","167/16202",0.000301319677881041,0.00317055261059274,0.00234242275904404,"Cfp/Rarres2/Cxcl13/Fcgr2b/Il1b/C1qa/C1qc/C1qb",8
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","5/164","59/16202",0.000321944783454671,0.00336266591836294,0.00248435719120981,"Trem2/Adam8/Tyrobp/Cd53/Il1f9",5
"GO:0140253","GO:0140253","cell-cell fusion","5/164","59/16202",0.000321944783454671,0.00336266591836294,0.00248435719120981,"Trem2/Adam8/Tyrobp/Cd53/Il1f9",5
"GO:0042129","GO:0042129","regulation of T cell proliferation","8/164","169/16202",0.000326504380518625,0.00339779833352899,0.00251031322442313,"Tgfb1/Vsir/Cd86/Il1b/Gpnmb/Rac2/Cebpb/Slfn1",8
"GO:0016999","GO:0016999","antibiotic metabolic process","6/164","92/16202",0.000341304091007853,0.00346476168180968,0.0025597861366563,"Cyba/Cybb/Ncf1/Renbp/Hp/Mmp3",6
"GO:0072676","GO:0072676","lymphocyte migration","6/164","92/16202",0.000341304091007853,0.00346476168180968,0.0025597861366563,"Cxcl16/Ccl9/Madcam1/Myo1g/Cxcl13/Adam8",6
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","6/164","92/16202",0.000341304091007853,0.00346476168180968,0.0025597861366563,"Hcls1/Adam8/Cxcr2/Fcgr2b/Fcer1g/Bcl2a1a",6
"GO:0001820","GO:0001820","serotonin secretion","3/164","14/16202",0.00034147598412767,0.00346476168180968,0.0025597861366563,"Cd300a/Fcer1g/Fcgr3",3
"GO:0043117","GO:0043117","positive regulation of vascular permeability","3/164","14/16202",0.00034147598412767,0.00346476168180968,0.0025597861366563,"Tgfb1/Apoe/Cxcr2",3
"GO:0045591","GO:0045591","positive regulation of regulatory T cell differentiation","3/164","14/16202",0.00034147598412767,0.00346476168180968,0.0025597861366563,"Tgfb1/Vsir/Il2rg",3
"GO:0070486","GO:0070486","leukocyte aggregation","3/164","14/16202",0.00034147598412767,0.00346476168180968,0.0025597861366563,"Adam8/Il1b/Rac2",3
"GO:0030217","GO:0030217","T cell differentiation","10/164","263/16202",0.000351537408585614,0.00355415579285313,0.0026258310272325,"Tgfb1/Vsir/Adam8/Il1b/Clec4e/Clec4d/Il2rg/Batf/Prex1/Fcer1g",10
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","6/164","93/16202",0.000361827217688127,0.00364521675692187,0.0026931073985447,"Tgfb1/Hcls1/Trem2/Csf1r/Ccr1/Tyrobp",6
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response","4/164","34/16202",0.000370354585479992,0.00370484992024175,0.00273716472737993,"Tgfb1/Hmox1/Vsir/Fcgr2b",4
"GO:0033028","GO:0033028","myeloid cell apoptotic process","4/164","34/16202",0.000370354585479992,0.00370484992024175,0.00273716472737993,"Cxcr2/Fcgr2b/Clec5a/Fcer1g",4
"GO:0006949","GO:0006949","syncytium formation","5/164","61/16202",0.000376403120986769,0.00375214479552074,0.00277210645705491,"Trem2/Adam8/Tyrobp/Cd53/Il1f9",5
"GO:0045766","GO:0045766","positive regulation of angiogenesis","8/164","175/16202",0.000412555852610685,0.00409815096946488,0.00302773783623741,"Itgb2/Hmox1/Cybb/Mmp9/Cxcr2/Il1b/Il1a/C5ar1",8
"GO:0050869","GO:0050869","negative regulation of B cell activation","4/164","35/16202",0.000414866776511309,0.00410674742881055,0.00303408895053567,"Samsn1/Fcgr2b/Tyrobp/Cd300a",4
"GO:0006828","GO:0006828","manganese ion transport","3/164","15/16202",0.000423679173557449,0.00412216620574217,0.00304548043285348,"Trpm2/Slc11a1/Ryr2",3
"GO:0006910","GO:0006910","phagocytosis, recognition","3/164","15/16202",0.000423679173557449,0.00412216620574217,0.00304548043285348,"Mfge8/Sirpa/Fcgr3",3
"GO:0033089","GO:0033089","positive regulation of T cell differentiation in thymus","3/164","15/16202",0.000423679173557449,0.00412216620574217,0.00304548043285348,"Adam8/Il1b/Il2rg",3
"GO:0051044","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","3/164","15/16202",0.000423679173557449,0.00412216620574217,0.00304548043285348,"Apoe/Adam8/Il1b",3
"GO:0072672","GO:0072672","neutrophil extravasation","3/164","15/16202",0.000423679173557449,0.00412216620574217,0.00304548043285348,"Adam8/Il1a/Trem1",3
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation","7/164","134/16202",0.000428648872739811,0.00415628480359659,0.00307068745192449,"Spi1/Tgfb1/Csf1r/Batf/Sirpa/Arl11/Pld4",7
"GO:1903531","GO:1903531","negative regulation of secretion by cell","9/164","222/16202",0.000437226824496028,0.00422503880405855,0.00312148330843208,"Apoe/Hmox1/Srgn/Il1r2/Il1b/Tnfrsf9/Cd300a/Cd84/Lilra5",9
"GO:0043491","GO:0043491","protein kinase B signaling","8/164","178/16202",0.000462028802405154,0.00444453490321525,0.00328364830656782,"Tgfb1/Hcls1/Lox/Adam8/Il1b/F7/Mmp3/Arrb2",8
"GO:0061756","GO:0061756","leukocyte adhesion to vascular endothelial cell","4/164","36/16202",0.000463070162390607,0.00444453490321525,0.00328364830656782,"Itgb2/Madcam1/Selplg/Ptafr",4
"GO:0032970","GO:0032970","regulation of actin filament-based process","12/164","379/16202",0.000486106027383893,0.00464992331244997,0.0034353904611146,"Tgfb1/Hck/Trpm2/Plek/Hcls1/Csf1r/Il1a/Fgr/Arhgdib/Prex1/Cd47/Ryr2",12
"GO:0009611","GO:0009611","response to wounding","13/164","436/16202",0.000501098235345279,0.00477724861280516,0.00352945913556513,"Tgfb1/Apoe/Hmox1/Plek/Lox/Fermt3/Slc11a1/Il1a/Tyrobp/F7/Ninj1/Mmp12/Fcer1g",13
"GO:0030851","GO:0030851","granulocyte differentiation","4/164","37/16202",0.000515135218864962,0.00485300564237368,0.00358542887081759,"Spi1/Hcls1/C1qc/Rbp1",4
"GO:0002864","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","3/164","16/16202",0.000517585607053582,0.00485300564237368,0.00358542887081759,"Fcgr2b/Fcer1g/Fcgr3",3
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion","3/164","16/16202",0.000517585607053582,0.00485300564237368,0.00358542887081759,"Cyp4f18/Il1b/Il1a",3
"GO:0050665","GO:0050665","hydrogen peroxide biosynthetic process","3/164","16/16202",0.000517585607053582,0.00485300564237368,0.00358542887081759,"Cyba/Cybb/Ncf1",3
"GO:1900016","GO:1900016","negative regulation of cytokine production involved in inflammatory response","3/164","16/16202",0.000517585607053582,0.00485300564237368,0.00358542887081759,"Mefv/Il1r2/Sirpa",3
"GO:0070997","GO:0070997","neuron death","12/164","383/16202",0.000533563303038334,0.00497064452959811,0.00367234116675694,"Apoe/Hmox1/Trpm2/Adam8/Fcgr2b/Il1b/Gpnmb/Tyrobp/C1qa/C5ar1/Cebpb/Arrb2",12
"GO:1903426","GO:1903426","regulation of reactive oxygen species biosynthetic process","6/164","100/16202",0.000533936492018737,0.00497064452959811,0.00367234116675694,"Itgb2/Mmp8/Cyba/Il1b/Sirpa/Cd47",6
"GO:0002819","GO:0002819","regulation of adaptive immune response","8/164","182/16202",0.000535380931382268,0.00497064452959811,0.00367234116675694,"Tgfb1/Vsir/Samsn1/Slc11a1/Fcgr2b/Il1b/Fcer1g/Fcgr3",8
"GO:0050710","GO:0050710","negative regulation of cytokine secretion","5/164","66/16202",0.000542942094348202,0.00499190449852182,0.00368804815578374,"Srgn/Il1r2/Tnfrsf9/Cd84/Lilra5",5
"GO:1990868","GO:1990868","response to chemokine","5/164","66/16202",0.000542942094348202,0.00499190449852182,0.00368804815578374,"Ccl9/Cxcl13/Trem2/Lox/Ccr1",5
"GO:1990869","GO:1990869","cellular response to chemokine","5/164","66/16202",0.000542942094348202,0.00499190449852182,0.00368804815578374,"Ccl9/Cxcl13/Trem2/Lox/Ccr1",5
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","8/164","183/16202",0.000555119299090597,0.00508739977005286,0.00375860061930951,"Tgfb1/Vsir/Cd86/Adam8/Gpnmb/Cd300a/Cebpb/Slfn1",8
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","11/164","331/16202",0.000560190486474775,0.00511736711278082,0.0037807406668834,"Tgfb1/Hck/Trpm2/Plek/Hcls1/Csf1r/Il1a/Fgr/Arhgdib/Prex1/Cd47",11
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","6/164","101/16202",0.000562973411755624,0.00512630597050554,0.00378734474710093,"Tgfb1/Hck/Trpm2/Plek/Csf1r/Arhgdib",6
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","4/164","38/16202",0.000571233443912296,0.00516838921705361,0.00381843609507583,"Fcgr2b/C1qa/C1qc/C1qb",4
"GO:0009620","GO:0009620","response to fungus","4/164","38/16202",0.000571233443912296,0.00516838921705361,0.00381843609507583,"Tgfb1/Rarres2/Ncf1/Clec4n",4
"GO:0050870","GO:0050870","positive regulation of T cell activation","8/164","184/16202",0.000575442849545303,0.00518994646208954,0.00383436271342802,"Tgfb1/Vsir/Cd86/Adam8/Il1b/Il2rg/Sirpa/Cd47",8
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","5/164","67/16202",0.00058198559480692,0.00523234517356474,0.00386568712873084,"Itgb2/Mmp8/Il1b/Sirpa/Cd47",5
"GO:0017157","GO:0017157","regulation of exocytosis","9/164","232/16202",0.000600973627781809,0.00538601285971016,0.00397921771142928,"Itgb2/Hmox1/Fgr/Itgam/Rac2/Cd300a/Cd84/Ptafr/Fcer1g",9
"GO:0045410","GO:0045410","positive regulation of interleukin-6 biosynthetic process","3/164","17/16202",0.000623839731201471,0.00555588926753411,0.00410472339223143,"Il1b/Tyrobp/Ptafr",3
"GO:0090026","GO:0090026","positive regulation of monocyte chemotaxis","3/164","17/16202",0.000623839731201471,0.00555588926753411,0.00410472339223143,"Pla2g7/Ccr1/Fpr2",3
"GO:0002369","GO:0002369","T cell cytokine production","4/164","39/16202",0.000631537201396276,0.00560686621614632,0.00414238545915847,"Vsir/Slc11a1/Il1b/Crlf2",4
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","5/164","69/16202",0.000666351233400587,0.00589751979467623,0.00435712201803827,"Tgfb1/Clec4e/Clec4d/Batf/Fcer1g",5
"GO:0050709","GO:0050709","negative regulation of protein secretion","7/164","145/16202",0.00068723274503351,0.00606344170385156,0.00447970609217659,"Apoe/Srgn/Il1r2/Il1b/Tnfrsf9/Cd84/Lilra5",7
"GO:1900015","GO:1900015","regulation of cytokine production involved in inflammatory response","4/164","40/16202",0.000696219569578801,0.00612371454233242,0.00452423601675128,"Mefv/Il1r2/Gpsm3/Sirpa",4
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","3/164","18/16202",0.000743063182754877,0.00649551539140494,0.00479892465235052,"Trem2/Fcgr2b/Fcer1g",3
"GO:0030852","GO:0030852","regulation of granulocyte differentiation","3/164","18/16202",0.000743063182754877,0.00649551539140494,0.00479892465235052,"Hcls1/C1qc/Rbp1",3
