"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035810","GO:0035810","positive regulation of urine volume","5/1692","10/15445",0.00246103237509474,0.0161053291584193,0.0117906521477205,"Adora2a/Ednrb/Npr3/Ptger4/Btc",5
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","5/1692","10/15445",0.00246103237509474,0.0161053291584193,0.0117906521477205,"Hmox1/Il13ra2/Cd300a/Cd84/Ccr2",5
"GO:0070166","GO:0070166","enamel mineralization","5/1692","10/15445",0.00246103237509474,0.0161053291584193,0.0117906521477205,"Tcirg1/Fam20a/Fam20c/Dmp1/Cnnm4",5
"GO:0070391","GO:0070391","response to lipoteichoic acid","5/1692","10/15445",0.00246103237509474,0.0161053291584193,0.0117906521477205,"Lbp/Trem2/Tlr2/Tlr4/Cd14",5
"GO:0070943","GO:0070943","neutrophil mediated killing of symbiont cell","5/1692","10/15445",0.00246103237509474,0.0161053291584193,0.0117906521477205,"Ncf1/Cxcl5/Cxcl1/Trem3/Trem1",5
"GO:0071223","GO:0071223","cellular response to lipoteichoic acid","5/1692","10/15445",0.00246103237509474,0.0161053291584193,0.0117906521477205,"Lbp/Trem2/Tlr2/Tlr4/Cd14",5
"GO:0048872","GO:0048872","homeostasis of number of cells","48/1692","291/15445",0.0024854993796853,0.0162458002933054,0.0118934905481,"Tcirg1/Spi1/Axl/Tgfb1/Dnase2a/Cd44/Hmox1/Mertk/Csf1/Srf/Akt3/Tnfaip3/Hif1a/Sfxn1/Col14a1/Nckap1l/Hcls1/Vegfa/Anxa1/Cd7/Cxcr2/Fcgr2b/Bcl2l11/Skil/Slc7a11/Bcl10/Pde4b/Tnfrsf4/Cxcl5/Heph/Tnfsf13b/Slc37a4/Mif/Ccl2/Il18/Cited2/Inhba/Flt3/Hcar2/Ccr2/Plcb1/Acvr2a/Fcer1g/Thra/Pirb/Flvcr1/Trim10/Bcl2a1a",48
"GO:1902652","GO:1902652","secondary alcohol metabolic process","24/1692","120/15445",0.00249157122356283,0.016265842535491,0.0119081633997721,"Apoe/Lipe/Sec14l2/Dgkq/Mvd/Npc2/Thrb/Ephx2/Abcg1/Cyp27a1/Cln8/Soat1/Cubn/Cat/Hmgcs2/Mttp/Gba2/Erlin2/Fgf1/Cyp7b1/Serpina12/Apobr/Ch25h/Ces1d",24
"GO:0006672","GO:0006672","ceramide metabolic process","18/1692","81/15445",0.00252856369323363,0.0164676133667634,0.0120558790820589,"Gm2a/St8sia6/Psap/Elovl1/B4galnt1/Neu1/B4galt5/Itgb8/Cln8/St6galnac6/Cers6/Gba2/Fa2h/Fut7/Ormdl3/Sptssb/Acer1/Sphk2",18
"GO:0050886","GO:0050886","endocrine process","18/1692","81/15445",0.00252856369323363,0.0164676133667634,0.0120558790820589,"Aqp1/Cyba/Ace2/Tbx3/Ace/Fam129b/Il1b/Enpep/Nox1/Agt/Mif/Adrb1/Rab8b/Rab11fip3/Inhba/Hcar2/Acvr2a/Cry2",18
"GO:0097305","GO:0097305","response to alcohol","25/1692","127/15445",0.00257027314403454,0.0167191325186478,0.0122400153266017,"Tgfb1/Eps8/Adcy3/Htr7/Gk/Lct/Trp53inp1/Itpr2/F7/Hpgd/Cdo1/Ccl7/Gramd1c/Tlr4/Ptger4/Gramd1b/Apobec1/Inhba/P2ry4/P2ry6/Aldh1a1/Sphk2/Abat/Ccl19/Ggh",25
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","20/1692","94/15445",0.00260195195317567,0.0169048787161905,0.012375999433567,"Il12b/Ager/Pdcd1lg2/Havcr2/Syk/Nckap1l/Cd86/Aif1/Anxa1/Ptprc/Il1b/Vcam1/Itgal/Tnfsf13b/Il18/Ccdc88b/Igf2/Ccr2/Cd59b/Ccl19",20
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","36/1692","204/15445",0.00262759355663049,0.0170110054779404,0.012453694444892,"Mmp14/Tgfb1/Cd44/Csf1/Srf/Rxra/Ctsz/Sulf1/Etv4/Tbx3/Ntn4/Vegfa/Sox8/Tnf/Rdh10/Pax8/Dll4/Spint1/Wnt2b/Pitx2/Flt1/Plxnd1/Adm/Sfrp1/Agt/Ctsh/Lama1/Wnt6/Fgf1/Mycn/Clic4/Npnt/Kdr/Sema3e/Hhip/Nrarp",36
"GO:0031952","GO:0031952","regulation of protein autophosphorylation","12/1692","45/15445",0.00262771629334038,0.0170110054779404,0.012453694444892,"Cav1/Ace/Syk/Gfra2/Vegfa/Ptprc/Ppp2r5a/Pdgfc/Epha7/Gpnmb/Ppp2r5d/Nlrp12",12
"GO:0043303","GO:0043303","mast cell degranulation","12/1692","45/15445",0.00262771629334038,0.0170110054779404,0.012453694444892,"Hmox1/Pld2/Syk/Fgr/Il4ra/Il13ra2/Rac2/Cd300a/Cd84/Fes/Sphk2/Fcer1g",12
"GO:0010955","GO:0010955","negative regulation of protein processing","10/1692","34/15445",0.00268490950903502,0.0173397735834099,0.0126943843637832,"Ctsz/Cast/Serping1/Xiap/Il1r2/Birc3/Tmem98/Serpine1/Cst7/Cd59b",10
"GO:1903318","GO:1903318","negative regulation of protein maturation","10/1692","34/15445",0.00268490950903502,0.0173397735834099,0.0126943843637832,"Ctsz/Cast/Serping1/Xiap/Il1r2/Birc3/Tmem98/Serpine1/Cst7/Cd59b",10
"GO:0019722","GO:0019722","calcium-mediated signaling","34/1692","190/15445",0.00269273654781275,0.0173695949901819,0.0127162165058242,"Fhl2/Trpm2/Ryr2/Syk/Tnfsf11/Ednrb/Trem2/Tnf/Jph3/Ccr1/Ccl20/Cxcr2/Ptprc/Atp1b1/Selp/Vcam1/Tmem38b/Bst1/Dmpk/Itgal/Chp2/Tmem38a/Nmur2/Pln/Pdk2/Rcan2/Ccr6/Cmklr1/P2ry6/Ccr2/Selenon/Fpr2/Cx3cr1/Kdr",34
"GO:0097237","GO:0097237","cellular response to toxic substance","28/1692","148/15445",0.00271285998946052,0.0174785693606671,0.0127959962410143,"Axl/Psap/Aqp1/Hmox1/Trpm2/Tnfaip3/Glrx/Cyp1b1/Tnf/Anxa1/Capn1/Hk3/Lcn2/Trp53inp1/Txn1/Akr1b8/Abcg2/Itpr2/Ccl7/Gch1/Sirpa/Egr1/Gstm2/Zc3h12a/Kdr/Slc31a1/Reg3b/Sod3",28
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","31/1692","169/15445",0.00274299456394036,0.0176462162548445,0.0129187299146604,"Mmp14/Axl/Tgfb1/Cd44/Vsir/Syk/Nckap1l/Anxa1/Adam8/Ptprc/Il1f8/Il1b/Zbtb7b/Rorc/Prkcz/Pglyrp1/Il4ra/Il2rg/Sfrp1/Malt1/Nlrp3/Il18/Zc3h12a/Flt3/Pik3r6/Ccr2/Slamf8/Nfam1/Sox13/Ccl19/Nrarp",31
"GO:0048662","GO:0048662","negative regulation of smooth muscle cell proliferation","13/1692","51/15445",0.0027454017159237,0.0176462162548445,0.0129187299146604,"Ppard/Il12b/Hmox1/Cav1/Vipr2/Ace2/Vip/Tnfaip3/Npr3/Aif1/Ppargc1a/Ptgir/Ang",13
"GO:0042446","GO:0042446","hormone biosynthetic process","15/1692","63/15445",0.00277668502484466,0.0178261202306754,0.013050436952632,"Psg18/Cyp17a1/Dgkq/Hif1a/Clcn2/Tnf/Nr3c1/Cyp27a1/Il1b/Ppargc1a/Atp1a1/Dio1/Egr1/Igf2/Tg",15
"GO:0072678","GO:0072678","T cell migration","14/1692","57/15445",0.00278941874054335,0.0178866519239581,0.0130947519822963,"Cxcl16/Myo1g/Cxcl13/Aif1/Adam8/Ccl20/Stk39/Msn/Cxcl10/Ccl2/Icam1/Ccr6/Ccr2/Ccl21a",14
"GO:0001573","GO:0001573","ganglioside metabolic process","7/1692","19/15445",0.00286357584795827,0.0181897564426645,0.0133166536838583,"Gm2a/St8sia6/B4galnt1/Neu1/B4galt5/Itgb8/St6galnac6",7
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","7/1692","19/15445",0.00286357584795827,0.0181897564426645,0.0133166536838583,"Traf2/Il1b/Prkcz/Malt1/Nlrp3/Arid5a/Il18",7
"GO:0006699","GO:0006699","bile acid biosynthetic process","7/1692","19/15445",0.00286357584795827,0.0181897564426645,0.0133166536838583,"Amacr/Stard4/Cyp27a1/Fgf15/Cyp7b1/Baat/Malrd1",7
"GO:0015813","GO:0015813","L-glutamate transmembrane transport","7/1692","19/15445",0.00286357584795827,0.0181897564426645,0.0133166536838583,"Slc1a2/Slc17a8/Tnf/Slc1a1/Cln8/Slc7a11/Kcnj10",7
"GO:0034377","GO:0034377","plasma lipoprotein particle assembly","7/1692","19/15445",0.00286357584795827,0.0181897564426645,0.0133166536838583,"Apoe/Dgat1/Soat1/Mttp/Acsl3/Ces1d/Ces1g",7
"GO:0046886","GO:0046886","positive regulation of hormone biosynthetic process","7/1692","19/15445",0.00286357584795827,0.0181897564426645,0.0133166536838583,"Cyp17a1/Hif1a/Tnf/Il1b/Ppargc1a/Egr1/Igf2",7
"GO:0071605","GO:0071605","monocyte chemotactic protein-1 production","7/1692","19/15445",0.00286357584795827,0.0181897564426645,0.0133166536838583,"Ager/Syk/Erbin/Il1b/Il1a/Cd84/Nod2",7
"GO:0071637","GO:0071637","regulation of monocyte chemotactic protein-1 production","7/1692","19/15445",0.00286357584795827,0.0181897564426645,0.0133166536838583,"Ager/Syk/Erbin/Il1b/Il1a/Cd84/Nod2",7
"GO:0002009","GO:0002009","morphogenesis of an epithelium","75/1692","500/15445",0.00288167046109252,0.0182832362666269,0.0133850899186182,"Tbx4/Mmp14/Luzp1/Tgfb1/Cd44/Csf1/Srf/Rxra/Ctsz/Sulf1/Etv4/Tbx3/Sfrp5/Ntn4/Egfr/Cobl/Slc9a3r1/Ntn1/Hif1a/Numb/Ryr2/Ctsl/Ajuba/Sh3bp1/Vegfa/Sox8/Tnf/Lama3/Nr3c1/Rdh10/Tmeff2/Sema4c/Cxcr2/Pax8/Dll4/Spint1/Wnt2b/Pitx2/Bcl10/Epha7/Pdpn/Flt1/Plxnd1/Ift122/Vasp/Itgax/Adm/Msn/Sfrp1/Nkd1/Mmp2/Agt/Ctsh/Lama1/Wnt6/Cxcl10/Fgf1/Mycn/Clic4/Rbpj/Cyp7b1/Cited2/Npnt/Arhgap12/Fmn1/Camsap3/Mmp12/Flrt3/Aldh1a1/Krt16/Kdr/Sema3e/Hhip/Serpinb5/Nrarp",75
"GO:0072538","GO:0072538","T-helper 17 type immune response","9/1692","29/15445",0.00289864344929748,0.0183693891658056,0.013448162138735,"Tgfb1/Irf4/Zbtb7b/Rorc/Malt1/Nlrp3/Batf/Arid5a/Zc3h12a",9
"GO:0022612","GO:0022612","gland morphogenesis","26/1692","135/15445",0.00292866914421044,0.0185379618812478,0.0135715736027185,"Tgfb1/Cd44/Cav1/Csf1/Rxra/Sulf1/Etv4/Tbx3/Tnfaip3/Ntn4/Egfr/Slc9a3r1/Ntn1/Plau/Tnf/Nr3c1/Capn1/Plxnd1/Msn/Sfrp1/Mmp2/Lama1/Cyp7b1/Cebpb/Serpinb5/Duox2",26
"GO:0010594","GO:0010594","regulation of endothelial cell migration","28/1692","149/15445",0.00299987752955144,0.0189665154087996,0.0138853160615244,"Tgfb1/Apoe/Hmox1/Ager/Akt3/Dcn/Hif1a/Sh3bp1/Cxcl13/Vegfa/Anxa1/Glul/Dll4/Plpp3/Svbp/Anxa3/Bcar1/Agt/Ptgs2/Ptprm/Fgf1/Zc3h12a/Fgfbp1/Igf2/Prcp/Kdr/Prl2c2/Synj2bp",28
"GO:0002823","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","11/1692","40/15445",0.00301025212836657,0.0189952053122887,0.0139063198341803,"Vsir/Havcr2/Il1rl1/Ptprc/Fcgr2b/Zbtb7b/Il4ra/Zc3h12a/Nod2/Dusp22/Muc4",11
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","31/1692","170/15445",0.00301143498853358,0.0189952053122887,0.0139063198341803,"Psap/Adgre1/Vip/Adora2a/Adcy3/Slc9a3r1/Gpr65/Npr3/Gnal/Htr7/Marco/Pde4b/Calcb/Adm/Adgre4/Gna11/Gna15/Cxcl10/Adrb1/Pln/Lpar1/Ptger4/Gpr176/Chrm4/Adgrf1/Ptgir/Adgrd1/Chrm2/Fpr2/Adra2b/S1pr3",31
"GO:0022898","GO:0022898","regulation of transmembrane transporter activity","40/1692","235/15445",0.00310022569627515,0.0195097924049315,0.0142830471490571,"Cav1/Fxyd5/Cnksr3/Ager/Stac2/Mmp9/Slc9a3r1/Ryr2/Glrx/Rasgrf2/Mapk8ip2/Fhl1/Trem2/Nedd4l/Jph3/Atp1b1/Stk39/Gem/Pde4b/Ppargc1a/Anxa3/Slc25a4/Rrad/Adrb1/Ccl2/Hk1/Pdzk1/Pln/Ctss/Pm20d1/Hecw2/P2ry6/Selenon/Plcb1/Ptafr/Sphk2/Fxyd2/Ank3/Scn2b/Kcng1",40
"GO:0051188","GO:0051188","cofactor biosynthetic process","40/1692","235/15445",0.00310022569627515,0.0195097924049315,0.0142830471490571,"Hk2/Ggt1/Cyba/Prkag3/Cybb/Ncf1/Aldoc/Pank3/Hkdc1/Ddit4/Pfkl/Acsl6/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Rfk/Acsl5/Jmjd8/Hk3/Kynu/Duoxa2/Slc7a11/Khk/Ppargc1a/Idh2/Aldoa/Pdha1/Alas1/Mif/Tkfc/Slc2a6/Hk1/Gch1/Pdk2/Kmo/Eno3/Mocs1/Duox2",40
"GO:0016125","GO:0016125","sterol metabolic process","24/1692","122/15445",0.00312396984015541,0.0196363818524055,0.0143757228172199,"Apoe/Lipe/Sec14l2/Dgkq/Mvd/Npc2/Thrb/Ephx2/Abcg1/Cyp27a1/Cln8/Soat1/Cubn/Cat/Hmgcs2/Mttp/Gba2/Erlin2/Fgf1/Cyp7b1/Serpina12/Apobr/Ch25h/Ces1d",24
"GO:1904062","GO:1904062","regulation of cation transmembrane transport","51/1692","317/15445",0.00316474883222102,0.0198696295591417,0.0145464826040785,"Tcirg1/Tgfb1/Cyba/Cav1/Fxyd5/Cnksr3/Ager/Stac2/Mmp9/Pik3cg/Slc9a3r1/Ryr2/Glrx/Rasgrf2/Mapk8ip2/Fhl1/Trem2/Nedd4l/Jph3/Atp1b1/Stk39/Gem/Tmem38b/Pde4b/Ppargc1a/Anxa3/Slc25a4/Tmem38a/Rrad/Agt/Cxcl10/Adrb1/Ccl2/Slc30a1/Pdzk1/Pln/Ctss/Bdkrb1/Pm20d1/Hecw2/P2ry6/Selenon/Plcb1/Cemip/Sphk2/Fxyd2/Ano6/Slc31a2/Ank3/Scn2b/Kcng1",51
"GO:0032272","GO:0032272","negative regulation of protein polymerization","16/1692","70/15445",0.00317661115200104,0.019920996007682,0.0145840877918301,"Scin/Eps8/Sgk1/Evl/Dyrk1a/Twf2/Capn1/Vil1/Tlr2/Tmod1/Inpp5j/Vill/Eml2/Tmsb4x/Capg/Tubb4a",16
"GO:0002448","GO:0002448","mast cell mediated immunity","12/1692","46/15445",0.00320712851299596,0.0200195842126115,0.0146562638534776,"Hmox1/Pld2/Syk/Fgr/Il4ra/Il13ra2/Rac2/Cd300a/Cd84/Fes/Sphk2/Fcer1g",12
"GO:0050873","GO:0050873","brown fat cell differentiation","12/1692","46/15445",0.00320712851299596,0.0200195842126115,0.0146562638534776,"Rarres2/Slc2a4/Aldh6a1/Ero1l/Lamb3/Zbtb7b/Ppargc1a/Pex11a/Ptgs2/Adrb1/Lrg1/Cebpb",12
"GO:0072604","GO:0072604","interleukin-6 secretion","12/1692","46/15445",0.00320712851299596,0.0200195842126115,0.0146562638534776,"Aif1/Tnf/Il1b/Il17rc/Unc93b1/Arid5a/Mavs/Cd84/Tlr8/Zc3h12a/Sphk2/Lilra5",12
"GO:1902930","GO:1902930","regulation of alcohol biosynthetic process","12/1692","46/15445",0.00320712851299596,0.0200195842126115,0.0146562638534776,"Apoe/Sec14l2/Dgkq/Plek/Clcn2/Abcg1/Tnf/Il1b/Erlin2/Fgf1/P2ry6/Ptafr",12
"GO:0001501","GO:0001501","skeletal system development","71/1692","471/15445",0.00324489976692475,0.0202320248140516,0.0148117908351986,"Tbx4/Axin2/Mmp14/Tgfb1/Scube2/Fgfrl1/Lrrk1/Srf/Sulf1/Mmp9/Tbx3/Coch/Hif1a/Thrb/Tnfsf11/Npr3/Osr2/Col14a1/Thpo/Vegfa/Lox/Zfand5/Rbp4/Itgb8/Clec3b/Fam20c/Rdh10/Col5a2/Ptprc/Miga2/Smad9/Pdgfc/Pitx2/Ctsk/Tmem38b/Fgr/Bmp3/Col1a2/Gdf3/Tyrobp/Chrdl2/Bgn/Sfrp1/Mmp2/Bbs2/Gna11/Mycn/Arid5a/Wdr19/Cited2/Ptger4/Sh3pxd2b/Dlk1/Vwa1/Fmn1/Wfikkn2/Gpr68/Phospho1/Acvr2a/Maf/Nbeal2/Thra/Col13a1/Ext1/Kdr/Ano6/Hhip/Dhrs3/Flvcr1/Serpinh1/Ripply1",71
"GO:0032623","GO:0032623","interleukin-2 production","15/1692","64/15445",0.00326684157628483,0.0203453931080017,0.014894787345571,"Tnfaip3/Havcr2/Irf4/Anxa1/Slc11a1/Ptprc/Traf2/Il1b/Il1a/Pde4b/Malt1/Ccr2/Ezr/Nod2/Fcer1g",15
"GO:0043123","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","22/1692","109/15445",0.00327931469179561,0.0203761780849574,0.0149173249137938,"S100a4/Map3k14/Tnfsf11/Ajuba/Clec4n/Tnf/Jmjd8/Traf2/Il1rn/Il1f8/Il1b/Il1a/Cth/Tab3/Nod1/Tlr4/Il1f9/Lurap1l/Tlr6/Cx3cr1/Nod2/Ccl19",22
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","22/1692","109/15445",0.00327931469179561,0.0203761780849574,0.0149173249137938,"Tgfb1/Letm1/Cyba/Trpm2/Ryr2/Ero1l/Jph3/Ptprc/Itgav/Anxa5/Tmem38b/Itpr2/Tmem38a/Cxcl10/Pln/Plcb2/Bdkrb1/P2ry6/Selenon/Plcb1/Cemip/Ccl19",22
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","27/1692","143/15445",0.00329017807668268,0.0204202336594113,0.0149495778375587,"Sec14l2/Hif1a/Entpd5/Esrrb/Dgat1/Gpd1/Trem2/Abcg1/Stard4/Tnf/Anxa1/Acsl5/Sorbs1/Rdh10/Il1b/Ppargc1a/Abcd1/Agt/Ptgs2/Mif/Fgf1/Ptger4/Pid1/Igf2/P2ry6/Pla2g4a/Ptafr",27
"GO:0031529","GO:0031529","ruffle organization","13/1692","52/15445",0.00330040053641385,0.020460215009246,0.0149788480364885,"Cav1/Eps8/Plek/Cobl/Evl/Sh3bp1/Aif1/Csf1r/Arhgef26/Bag4/Icam1/Snx10/Rhog",13
"GO:0002028","GO:0002028","regulation of sodium ion transport","18/1692","83/15445",0.00334950399366655,0.02069351097457,0.0151496431532815,"Tgfb1/Fxyd5/Cnksr3/Akt3/Sgk1/Slc9a3r1/Glrx/Nedd4l/Atp1b1/Stk39/Cxcl1/Dmpk/Atp1a1/Hecw2/Plcb1/Fxyd2/Ank3/Scn2b",18
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","18/1692","83/15445",0.00334950399366655,0.02069351097457,0.0151496431532815,"Ppard/Ager/Itga2/Ace/Plau/Cyp1b1/Aif1/Ppargc1a/Agt/Mif/Serpine1/Egr1/Lpar1/Rbpj/Il18/Ptger4/P2ry6/Tmsb4x",18
"GO:0048708","GO:0048708","astrocyte differentiation","18/1692","83/15445",0.00334950399366655,0.02069351097457,0.0151496431532815,"Ager/Egfr/Adora2a/Trem2/Sox8/Vim/Il1b/Plpp3/Dab1/Agt/C1qa/Mycn/Atf5/Tlr4/C5ar1/Fpr2/S100a8/S100a9",18
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","36/1692","207/15445",0.00337701061313091,0.0208396595647258,0.0152566379977492,"Apoe/Sec14l2/Dgkq/Mvd/Pltp/Alox15/Plek/Amacr/Clcn2/Abcg1/Ip6k3/Stard4/Tnf/Got1/Cyp27a1/Hdc/Il1b/Pck1/Slc7a11/Hmgcs2/Fgf15/Erlin2/Fgf1/Gch1/Cyp7b1/Baat/Plcb2/Acer1/P2ry6/Ch25h/Plcb1/Ptafr/Ces1d/Sphk2/Cyp2d22/Malrd1",36
"GO:0043434","GO:0043434","response to peptide hormone","49/1692","303/15445",0.00339224516246204,0.0209080086964022,0.0153066761452635,"Cav1/Rarres2/Slc2a4/Akt3/Sgk1/Pld2/Serpina3n/Ednrb/Nr4a1/Slc26a6/Mzb1/Anxa1/Capn1/Rbp4/Sorbs1/Slc30a10/Acvr1c/Grb14/Gatm/Il1b/Lpin3/Pck1/Ptpn1/Pld1/Anxa5/Zbtb7b/Prkcz/Khk/Bcar1/Agt/Cdo1/Ptprf/Rab8b/Wdtc1/Egr1/Pdk2/Il18/Serpina3g/Serpina12/Pid1/Igf2/Plcb1/Rab31/Serpina3f/Cry2/Reg3b/Ggh/Serpina1c/Reg3a",49
"GO:0045622","GO:0045622","regulation of T-helper cell differentiation","10/1692","35/15445",0.00339581294237575,0.0209080086964022,0.0153066761452635,"Anxa1/Zbtb7b/Prkcz/Il4ra/Malt1/Nlrp3/Il18/Zc3h12a/Ccr2/Ccl19",10
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","35/1692","200/15445",0.00343719141248196,0.0211387271867641,0.0154755843021317,"Spi1/Scin/Tgfb1/Il12b/Csf1/Nfkbia/Hif1a/Prxl2a/Tnfsf11/Dcstamp/Nckap1l/Hcls1/Thpo/Trem2/Tnf/Lox/Csf1r/Adam8/Ccr1/Zbtb46/Ocstamp/Csf3r/Tyrobp/Sfrp1/Mitf/C1qc/Inhba/Rbp1/Gpr68/Gpr55/Acvr2a/Fes/Cebpb/Pilrb1/Cd101",35
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","21/1692","103/15445",0.00354189857541521,0.0217579512941511,0.0159289159900387,"Mmp14/Axl/Tgfb1/Vsir/Syk/Nckap1l/Anxa1/Adam8/Ptprc/Il1f8/Il1b/Zbtb7b/Prkcz/Il4ra/Il2rg/Malt1/Nlrp3/Il18/Pik3r6/Ccr2/Ccl19",21
"GO:0002407","GO:0002407","dendritic cell chemotaxis","6/1692","15/15445",0.00357314095023948,0.0218506653363798,0.0159967915988123,"Trpm2/Retnlg/Ccr6/Slamf8/Ano6/Ccl19",6
"GO:0031650","GO:0031650","regulation of heat generation","6/1692","15/15445",0.00357314095023948,0.0218506653363798,0.0159967915988123,"Tnfsf11/Ednrb/Tnf/Il1b/Ptgs2/Abat",6
"GO:0045414","GO:0045414","regulation of interleukin-8 biosynthetic process","6/1692","15/15445",0.00357314095023948,0.0218506653363798,0.0159967915988123,"Syk/Tnf/Bcl10/Tlr4/Tlr8/Bcl3",6
"GO:0060081","GO:0060081","membrane hyperpolarization","6/1692","15/15445",0.00357314095023948,0.0218506653363798,0.0159967915988123,"Slc26a3/Crtc1/Prkcz/Atp1a1/Kcnj10/Kcnq3",6
"GO:0009108","GO:0009108","coenzyme biosynthetic process","32/1692","179/15445",0.00358269563789432,0.0218843665827134,0.0160214641571037,"Hk2/Prkag3/Aldoc/Pank3/Hkdc1/Ddit4/Pfkl/Acsl6/Ogdh/Hif1a/Entpd5/Esrrb/Gpd1/Rfk/Acsl5/Jmjd8/Hk3/Kynu/Khk/Ppargc1a/Idh2/Aldoa/Pdha1/Mif/Tkfc/Slc2a6/Hk1/Gch1/Pdk2/Kmo/Eno3/Mocs1",32
"GO:0150063","GO:0150063","visual system development","51/1692","319/15445",0.0036052590501903,0.0219790719616431,0.0160907976161405,"Tcirg1/Tgfb1/Aqp1/Mertk/Srf/Rxra/Rab11fip4/Egfr/Hif1a/Thrb/Osr2/Nectin3/Clcn2/Vegfa/Cyp1b1/C3/Sox8/Cabp4/Rbp4/Rdh10/Col5a2/Cln8/Vim/Dll4/Skil/Pitx2/Tmod1/Prom1/Flt1/Gdf3/Ift122/Chrdl1/Stra6/Lama1/Ptprm/Mitf/Tdrd7/C1qa/Clic4/Wdr19/Ninj1/Slc39a5/Cited2/Sh3pxd2b/Inhba/Slitrk6/Arhgef15/Aldh1a1/Maf/Col8a2/Kdr",51
"GO:0001935","GO:0001935","endothelial cell proliferation","26/1692","137/15445",0.00360632222873967,0.0219790719616431,0.0160907976161405,"Apoe/Hmox1/Cyba/Cav1/Ager/Sulf1/Akt3/Vip/Nr4a1/Vegfa/Tnf/Dll4/Flt1/Tnmd/Vegfd/Ptprm/Ccl2/Lrg1/Dlk1/Fgfbp1/Igf2/Scg2/Kdr/Ang/Nrarp/Synj2bp",26
"GO:0043271","GO:0043271","negative regulation of ion transport","28/1692","151/15445",0.0036518137199265,0.0222312889226571,0.0162754447241766,"Tgfb1/Cyp4f18/Cav1/Mmp9/Vip/Ace/Slc9a3r1/Tnf/Spink1/Nedd4l/Htr7/Slc15a1/Il1rn/Stk39/Il1b/Gem/Gpm6b/Rrad/Usp2/Ptgs2/Cd300a/Icam1/Slc30a1/Pln/Maob/Hecw2/Abat/Ank3",28
"GO:0051193","GO:0051193","regulation of cofactor metabolic process","16/1692","71/15445",0.00369264546980193,0.022429402112871,0.0164204826609185,"Ddit4/Hif1a/Entpd5/Esrrb/Gpd1/Me2/Jmjd8/Duoxa2/Slc7a11/Ppargc1a/Hp/Mif/Slc2a6/Pdk2/Ptger4/Mmp3",16
"GO:0051384","GO:0051384","response to glucocorticoid","16/1692","71/15445",0.00369264546980193,0.022429402112871,0.0164204826609185,"Tgfb1/Aqp1/Rxra/Aldh3a1/Sgk1/Ddit4/Tnf/Nr3c1/Anxa1/Htr7/Il1rn/Pck1/Bche/Anxa3/Cdo1/Ass1",16
"GO:0048169","GO:0048169","regulation of long-term neuronal synaptic plasticity","9/1692","30/15445",0.00374457547561827,0.0226431759486549,0.0165769856985912,"Fcgr2b/Syp/Agt/Egr1/Rims1/Synpo/Kcnj10/Camk2b/Kdr",9
"GO:0050716","GO:0050716","positive regulation of interleukin-1 secretion","9/1692","30/15445",0.00374457547561827,0.0226431759486549,0.0165769856985912,"Tlr2/Nlrp3/Hk1/Tlr4/Tlr8/Nod2/Nlrp1b/Lilra5/Ccl19",9
"GO:0061082","GO:0061082","myeloid leukocyte cytokine production","9/1692","30/15445",0.00374457547561827,0.0226431759486549,0.0165769856985912,"Tgfb1/Hmox1/Irak3/Tlr2/Mif/Mavs/Sema7a/Tlr4/Fcer1g",9
"GO:2000778","GO:2000778","positive regulation of interleukin-6 secretion","9/1692","30/15445",0.00374457547561827,0.0226431759486549,0.0165769856985912,"Aif1/Tnf/Il1b/Il17rc/Unc93b1/Arid5a/Mavs/Tlr8/Lilra5",9
"GO:0070997","GO:0070997","neuron death","58/1692","373/15445",0.00375893177720483,0.0227046191721345,0.0166219680561548,"Axl/Apoe/Hmox1/Trpm2/Csf1/Ager/Ctsz/Ddit4/Adora2a/Hif1a/Thrb/Plau/Clu/Abcc1/Vegfa/Tnf/Nr3c1/Ppp2r2b/Adam8/Xiap/Bok/Ncf2/Capn2/Slc30a10/Fcgr2b/Optn/Bcl2l11/Il1b/Slc7a11/Trim2/Epha7/Tnfrsf1b/Ppargc1a/Gpnmb/Tyrobp/Agt/Ptprf/Map2k4/Egln3/C1qa/Egr1/Tlr4/Il18/Kmo/Kif14/Pm20d1/C5ar1/Fzd9/Tlr6/Cx3cr1/Cebpb/Cxcl2/Arrb2/Kdr/Gpx1/Nlrp1b/Reg3b/Tldc2",58
